CO,NO2,O3,SO2,PM10,Temperature,Target
1.13401944581757,-5.38348929876803,-1.42758966478388,-0.388750488162279,-2.03675101829253,-9.21623502682682,16.6732005875983
1.72633177442733,0.129186962925553,0.0132665262748038,-0.147380076057447,-1.31488311221271,24.2015072404761,13.8070809318294
-3.86929695097194,-1.03770118923165,-2.6758498117192,-2.02505369166807,-1.47356940733656,-0.111765778478473,14.4185476138128
2.79254036029554,-0.627595182750715,0.00892242103649666,1.25012479668701,-1.04482675257265,0.91137845864745,12.3971278775257
-0.0951413001572506,-10.6169728008941,13.7474073685398,-1.29112884508638,1.85201159459342,-0.840517053125862,11.0513750581443
0.368572990306467,0.198921659929328,-1.96120688329109,-1.07357480655129,-1.91307014647842,-1.16543770092541,14.4899084725444
0.195617928368335,-19.0191982401541,15.0263026469076,-0.509901310986125,-7.64598165763504,18.8773649182152,17.2412930573292
1.66781057055929,-4.80173020187012,-3.0778032832558,-0.245925997408991,-1.83846064254622,5.36246030395589,22.1728999392363
0.348599624755078,-1.91971119936787,-0.24311681853337,-0.500653199830301,-1.74423092853154,4.31491989295986,21.3707416688268
-0.459886574092772,-0.436095632594761,-1.77164154338429,0.829696957541603,0.282531283006809,-3.21590629053692,25.4681526679265
-0.405300245530148,-0.835905985306732,-1.43602762351219,-2.37809215888495,-1.92485207904159,2.161401692297,27.2767912060762
-2.10850762501389,-0.882290766470439,-2.2496497623468,1.47935305934751,0.288510057105713,17.8145830065941,22.862087018282
-0.344080906391717,-0.458174426247085,-2.04302833628084,-1.23436625393381,-1.67925617893398,-1.6831848855965,27.3455736866478
2.3665066357328,-4.42497818816478,-4.05809912507925,-0.576199836367806,-0.443461670955932,9.40770590090556,23.2981621556649
1.79135576172092,2.41594674711048,1.34040364994181,-0.510108609631938,-2.0168860871097,1.46219212177854,22.8993272716418
0.773306534966822,-4.69483257691472,0.246061903323926,-0.686326143869628,-1.3859741443177,-1.98240576357346,26.9189446658925
0.683998950527138,-6.20325050678525,1.32655856417003,-0.81213576067866,-0.875886392157713,-2.13970910128029,23.8503592463093
3.20466155022404,-0.676430571556499,-0.449261524379703,-2.66661503626728,-2.25481152293424,-0.0711826125279413,21.7997893320458
4.87554993133919,-1.02724225188901,-0.684525250350955,-1.88233625567262,-1.6163925772155,-0.797961584501296,19.7259349152358
0.958977744778569,-1.91684157291557,-0.790594148339976,-0.426916556396168,-1.62155040974422,-2.11761643634572,18.5427409041055
0.171399460932085,-1.89370796346835,-0.199414872934148,-0.0343513230080215,-2.22563229782506,1.76599628352688,21.2679672375311
-2.54882669924236,-1.0771128615324,-1.00420248278958,2.04609343622377,-1.22170917978393,-0.727947097730311,19.9209830479177
-4.12657752502428,-1.06380983211653,-1.4559672043988,-6.90670224490728,-1.93621828231852,0.353220992786038,17.1148251795032
1.78532147001036,2.32927148382761,0.590255581960679,-1.17732442093912,-3.85244827131812,15.2807968256839,18.5112195407606
4.73226503530153,-0.562357924746075,0.459857611496158,0.877968098612407,-1.40979272700002,1.15359708025703,15.2042838265448
-1.27342876300599,-0.854125610402985,-1.60418794210803,1.18052834109485,-0.344599620733541,-0.0950557943070864,17.5184839941835
0.869313964722863,-0.885242741696038,-1.02638029195531,-3.18761936173067,-1.99424465368459,-0.49060904789957,13.0504666486876
0.560551119311469,-0.452963555716469,-1.22033223099086,-0.94865569066303,-1.65374449524878,-0.979229587677748,14.7164765493772
1.30706524812055,-0.47426347715732,-0.56931600667384,0.0123643974907495,-1.22151582087643,1.87489940687409,12.7269001870758
1.85696713711415,195.761891531752,69.1685181117517,-0.671658965638291,-3.1408579011569,-6.69794263899885,15.3136215443657
0.828840545140493,0.198778087379741,-0.779897262462475,0.17319233273705,-0.430266876112029,-4.4243181824376,17.8530602855633
-1.47874482652665,-1.17427274440019,-0.50746464582477,1.01071894988333,-1.85747704567536,0.675946074150613,19.7020461531027
-1.6374542797844,8.11743210252849,-44.8177559221319,-0.512741621200595,13.1549780390976,-5.21708263657651,27.4371089302887
-35.9985854385425,-0.896321613624973,0.415623149197267,-27.1127995870764,-1.20626431855198,0.248998814917147,27.0574417539917
1.29872275860382,1.04402205183357,0.440346278693528,0.552644368704682,0.628743503866752,1.56481635677984,29.2937973838971
-0.783298993744562,-2.60478635852063,3.39700355232069,-1.46759275951261,-0.893959608930974,0.0783120796444928,31.4961839977867
33.4585056259721,-0.794114346137408,0.874282868526963,5.29475191385938,-1.69516610959323,0.618009686855833,27.4851146654789
0.25548044094853,-5.93692411572595,4.79485281071347,-1.64982523975649,2.48644989467677,0.0456538870706357,27.4778592119105
-299.181960051369,-0.661286094254181,-0.0551208113762234,312.539629669625,1.20528819360229,-1.16126063920546,20.9803663601263
0.995002300644449,-2.11029458982885,-0.50681606016436,-1.46170078833067,-0.709048238700558,0.376047274742751,20.2167933151087
-0.24006397014126,-2.02091097547336,0.633018123718891,-0.670882825678462,-1.83222917833557,-4.57428143086535,15.606377502358
1.71327323082057,9.30288809912456,4.64143301130031,-0.576207709212665,-3.32721922447656,4.51634636730669,18.7124434271893
1.162655559193,45.4361227180348,1.43971236569655,-0.524107951419007,1.10938836315191,-3.51546106019771,19.3151196072828
2.84068652904168,-6.87827138905987,-6.65254739192239,-1.46842749776805,4.22429925655099,1.81071620383204,18.9570592421227
6.97383450319872,-1.64367265658275,-1.88926987119258,-4.26863858052541,-0.25895966024925,-20.4416245462969,22.8727008492554
1.32388697493398,-6.09243029039857,-2.47599172967356,-0.294641591034136,-2.2405979662925,2.40098155799577,18.8359299232347
0.881118043149409,-1.88324190641022,-0.76802518718966,-0.314503684954301,-1.72815365429629,1.93413186404614,18.3986815294221
4.21586198668741,10.3096985737054,16.1855205689184,-1.92863680211649,-16.9851342454771,0.980556388205614,18.9227894943929
0.955238467901015,-0.754979559627337,-0.757676473169406,0.323384082484069,-1.19037930105268,1.34489320199416,15.4371742085945
0.503397179106035,-2.40936245371666,-0.0599078125268574,-0.666259173401734,-1.59132407325015,-2.0386514052547,16.5946191765295
-1.75157351958353,-1.13055450794246,-0.672322025287117,4.2895593903104,-2.16657054807135,0.305967733087951,13.4557536020939
2.58910529402725,-0.541538748701559,-0.124239086980351,-0.0536626923067141,-1.48451395923446,1.25714625807244,16.3010546592379
1.27276403254025,-1.28737381980067,-0.752186474883713,-2.82486345197517,-1.16845967296108,0.995989997138478,15.4412178819219
1.79903893095099,-0.834856280429744,-0.494009300378172,1.30706227144044,-1.10368007619354,1.70388443868118,13.9780331657175
-46.4843047731747,-0.10361656754921,4.02531097920486,4.80101197401888,-3.61590037331166,0.129748630980693,19.3243848605194
-0.686452802722838,-1.57488444875842,0.36265879689393,-1.08652739865099,-1.52013808812629,0.310645762371897,22.4714480863522
1.29176565958702,-0.744439784114443,-1.00293577608963,-3.09117355364212,-2.25345979151795,0.0910347516704956,25.196590363975
1.81199259847521,8.40709415508133,4.63022752374164,-0.659964179580585,-4.04797018236934,-0.484211971899374,21.1027664585804
0.720259228170163,6.06916275618591,-4.37735199819261,-1.10754808010589,-4.66995977493333,-0.576825739577537,26.0458476435778
1.15419668810661,0.777050869335054,-0.603636229818547,-0.502890762847689,-1.45418271145574,9.8734473090108,23.4941047493626
1.67247049009358,-0.326839362608469,0.161108574351945,1.64820198932446,-0.0456546704345313,1.1037843710265,30.2380032397339
0.351009670295758,-3.33813647246115,1.31069616826901,-1.30231224992991,-0.345453270863912,0.0064761663363455,26.2765588662209
-1.86183764952516,1.99930687929776,-18.441351434952,-0.516362212816074,4.43595612298946,-0.883078698926296,23.3892924079569
0.105541039565369,0.141198675921584,-1.92994551537483,-0.115206648779428,-0.429367865892958,2.99756528524441,20.011806883337
-2.57327739400697,-1.15956918488038,-0.0914724394415605,0.968012064231542,-2.12278323801375,1.32025383363945,19.7144216050129
-1.31851355865588,-1.31282137157442,0.0483341286632978,-1.26809180476161,-1.52341348407233,2.84391406265988,19.1988499990422
1.32536985695553,1.50709458427329,-0.437248419403138,-0.840330338376714,-2.39923390491364,28.0992690483193,21.9528211976184
0.918007520436569,0.310206863085912,-0.944909911473997,-0.459174033800032,-1.3115978164141,7.93090886307747,21.2334602129454
0.386210556253023,-1.8277697144715,-0.275455599160809,-0.775799244212578,-1.50389510301256,-1.87638881635299,23.3640318573459
2.11923218919686,-1.82572933553447,-1.36553160910233,-0.832872909817304,-1.16216803702744,1.3648095578302,20.5655083118158
0.688846721673669,-2.84520081680455,-0.516220108207469,-0.0151735067536321,-2.67096631107482,23.691407233997,15.480848427847
1.1822035317172,1.01980271293642,-0.770960372838758,-0.874439449217018,-2.17053793644695,-0.968381223187107,20.8698571923236
-0.0128545385347825,-0.72545998099628,-1.24521245533296,-0.306218844836278,-1.27040413140657,15.4257231276341,19.3554529174506
-1.15050975070879,-0.817576512832041,-1.78565195791149,-0.642354416765066,-1.22862668523845,-1.10317581297896,15.9082220525997
1.32359363028328,0.110354790103066,-0.339561554904405,-0.0557261146687937,-1.03470254363877,1.94767163394962,15.5267238617882
1.1243289206314,-6.26912345504564,0.335309923200012,-1.62020791048749,3.28745557207514,-0.624214218859321,13.7175672543172
0.0807735599044519,-1.61496549371161,-0.19418384509079,-1.08833657720713,-1.38207587059984,3.68104592835716,14.3071133594833
0.256808732517002,-0.649818132893619,-1.27335010993835,-1.05807317410246,-1.61732888811181,-2.60545259710533,15.3456893247054
0.0552352602170533,12.492810038012,-15.6471507800501,-0.46210441967569,4.91862844901059,5.53365690717194,15.1636030210497
3.69737038980394,-2.27161756861525,-2.23855495165755,-2.32945331051154,0.2900283793338,0.563554844523097,19.1144820943487
26.8811442142122,-1.57897067254272,-2.23320174222669,-12.7879231069479,-0.277666160829154,0.234264346935247,18.8155939552744
-0.789700447224839,-1.43178821017354,0.098974979678253,-1.26769783457122,-1.44514867049615,0.300753172457602,26.6160543499974
1.53798217008055,-3.13048129514535,-1.07314787346589,-1.58561634920049,0.439129536496381,-1.94339942580093,26.0177870487367
-15.1369752608464,0.312060392602952,16.3954503831468,-12.1635260208777,4.0005231034852,0.39533921778323,27.7103669926689
1.87905232610727,6.31143155238531,4.92619901147446,-0.16216577362956,-0.457089369015139,1.60290705445419,28.4616432827122
13.5697590200016,-1.32107337041453,-1.56270012686772,0.640856001925775,-1.3384460301985,0.185005417574514,24.0016077057138
0.234361180761821,-2.2246158655223,-0.0488621832827702,0.0257773658580397,-2.56467510327495,6.58676974599032,23.4903445596584
-1.48055885085231,-1.6740989260632,1.75452536357995,-0.900782693896635,-1.84912587733218,-211.180916898147,23.5028417033567
0.873447730224437,-71.6315241884078,16.7053062312433,-1.36457267214954,34.5133540522304,3.94176729379078,18.2928513066847
1.49893508344527,-3.6021465268127,-1.37130837072955,-1.14223040317617,-0.0259766952951994,16.2052613606419,17.7559113876983
0.300698932713191,1.28574320259481,-2.80576315460409,-0.685312344213855,-1.19937841778039,-1.45137533318396,18.9605379294058
-0.263381575717229,-1.2787850029136,-0.526572116352472,-0.693042629373172,-1.56264404036652,0.573656986073779,17.4854468819066
0.603332468407872,-2.30636346321409,-0.178982268518545,-0.856056352874159,-1.32213873099248,-0.666167185292016,24.0144607056399
1.63138363448981,0.356305263752039,-0.377841047332142,-1.15956723807528,-2.43896567556268,-0.525028720260737,22.3443532133211
0.223980265624476,-1.86264756327602,-0.219631424109324,-0.26019023762297,-1.97320815319085,-2.13778739788405,20.6773974592114
0.101679695367059,0.0215302079454613,-2.00380213572809,-0.567284691606841,-1.13719800361879,2.67394100896286,21.2416440512682
9.14228545884332,-1.03418624284903,-0.57906502133036,-0.171293372777095,-1.56050175219696,-0.584103849171471,18.7372375343755
41.707694836004,-0.954445400994972,0.184492108060255,5.05764424453397,-1.67389539630702,0.805092912742891,14.0685643869175
3.83204641992433,1.45459404686248,3.39837883453198,-0.705255024936835,-3.10300675367615,0.828089419234465,18.3299384432746
-0.477515606928483,0.964152963282951,-5.18813453626006,-1.13462647011419,-1.78945269191431,-1.02898766131807,14.0978212007622
2.07612105915298,-2.26283537707606,-1.34711137527122,-1.82237747454041,-0.139789889157857,0.18024792164077,15.3166266674821
0.141355168512686,-4.82682766019151,2.72364193856014,-0.439389432734102,-3.2048702611837,-2.10164589274579,17.7967925853647
13.9139704933938,-2.09725977075906,-4.21083624569706,-0.811218330880844,-0.34826997298327,0.0541805142111094,16.2026085862133
1.72891974877718,-1.4199609646212,-0.883789293791359,-1.96123739839894,-1.1080758145387,0.155492119233177,19.0812276366536
1.58899467488475,0.169168467750285,-0.23421321859325,-0.523634332064834,-1.63470714511711,-2.66200324387491,21.6944320479057
0.850704259685188,-2.65003779107246,-1.546237461172,1.35433954875663,-4.70247537020658,-0.203034740727059,25.9092575518413
-0.213758883106055,-0.0419962571441491,-2.57915397436734,-1.0844365251864,-1.65567146174179,-1.14956372737651,29.1541371996984
0.435383152965883,-50.1008945748804,27.6748287714795,-0.641519626959175,-7.6436259443748,21.4982755833936,25.9868089662241
1.5727398441818,-6.16808192972457,-3.397067208054,-0.368834647568019,-1.56604490751934,1.78599899807621,27.293650012216
1.19316360907142,0.297501719595467,-0.500113118973183,-0.250493877647845,-1.15237380185898,1.6505011634065,25.402010964956
2.58528613258365,-2.06055783365892,-1.84819577840277,-0.660299554145808,-1.0956362707524,1.00909008415779,22.1241594431119
2.06677849037409,-2.57169976438114,-1.82812299251905,-0.951950868391627,-0.692208071336224,1.62607444500061,20.9262204552412
-1.06164400347236,-0.570924485232469,-2.27461964999232,0.721006960861829,0.245765446709704,-0.576071603825423,20.7523689612784
0.809478485426281,-0.902627197876918,-0.894597120547813,-0.913797141749195,-1.52888064949832,-16.1488300638927,22.4920239639793
1.63766601933377,-1.37838353181438,-0.974973122748648,-0.320245122092677,-1.51263167333854,0.446243171319997,19.9948347595723
-3.06835037552082,1.58397032600279,-45.3049247303655,0.316664354104529,24.6753038721228,2.71561024936306,21.0685292351346
1.10175874845738,1.28490201762325,-0.598085555773752,-0.414868388112237,-1.19421415181561,-0.842493778839995,22.2744837698651
1.42324757423522,-2.15313358805761,-1.13669844397815,-0.654476348965383,-1.31408435000191,-0.217758476007333,20.7049630613889
1.5784783333696,-1.42960520846979,-1.15249047706664,1.30679620847021,-1.9870446319325,0.624616907195514,22.527735443651
1.33102386773069,35.894502283526,5.34955828095405,-0.637074795087333,-6.26859057783471,-1.56153191359494,21.269440801073
1.27565207570115,-1.69678601188097,-0.742630186429958,-1.75778910512437,-0.867664548014725,0.515499978854476,15.753895009307
-0.557835255061954,-1.34118587012629,-0.218881955271049,-2.21464115108366,-1.1856297383762,0.988454220807312,15.966793443971
0.420366183757828,-3.72249554338488,1.48397073944491,-1.34261578180678,0.00816380824522305,-0.0347436768262476,13.9627125741161
2.26766731869765,-0.70318220192754,-0.200098603586061,1.49625644889832,-0.944333701993345,0.930752188266928,10.7085250497066
1.64442591117172,-0.901846613407363,-0.535026472220066,1.71778925307801,-1.07293908291026,1.30057894770949,12.375417380606
0.940333159041297,-2.33315701402447,-0.538915460724243,-1.01552321461892,-1.01462947878677,-0.956557538961423,17.2982565126472
3.20791202117121,-0.674394231317526,-0.27610083732739,-1.10409563900391,-1.85225210084034,1.94620191564483,18.2446580852963
-1.35477288684675,0.602018992975408,-7.28453525872304,-0.021329608623384,2.33785601289049,1.62208341769924,20.1170682315712
-15.0757901818919,-1.12132720665383,-1.17897377094983,-0.501846685754975,-1.36529520053476,1.21974996615528,22.7049500966533
5.18127452909772,-1.96126636824649,-2.82726919931826,0.285402511782146,-1.27591714228768,0.476320146088285,29.0568011459799
0.104846784871909,-2.74901712237314,0.977933972281469,-0.694676992021097,-1.80411557561883,-153.314762002136,25.6313524570963
-0.546493253879448,-1.4786024651288,0.00201579027584963,-0.905000463076046,-1.58008538298635,4.60669618879977,25.7293133353886
-42.256312778438,3.61628773746089,31.6138993098779,-15.4469949072645,-0.863877895025346,0.213390649896281,27.3352262512319
-0.0828063502412595,-5.58027045783397,5.19988800482044,-0.692895788539117,-2.77373125550286,-4.57827881181747,29.2433693219536
0.915922470288759,-0.739372040718354,-0.9495735045255,-1.35690760990712,-1.73708429412233,-1.81185998850167,22.6538183292203
1.63436560776814,-0.468815120937104,-0.347856031796264,0.261451889691148,-1.14234190367581,-2.06988800972867,23.3025606314848
-0.524626663286529,-0.747266980516422,-1.58132948674893,-1.01386010261257,-1.47205329171064,-1.00196484856495,23.0056902229356
0.627894173877205,0.145976287890724,-1.27465803392734,-0.409855486282791,-1.1593238394844,14.8242010434429,19.8696819476567
7.63583878848321,-0.407119195003908,0.895860963004667,-1.99295483890809,-2.52861238757634,0.748476445077247,22.8814583341196
-4.86028061848776,-1.06374837424316,-0.234652462783877,1.83153608718602,-1.96767192172066,0.57881941620541,20.3295768445812
1.4404282735151,0.643676806943034,-0.137294468531899,-0.383849472827561,-1.42386895027596,6.914116917143,23.0361425846543
-2.50096534339753,-1.3881627758783,2.07506800140322,0.405774683553866,-3.40310890831087,-0.042095954277628,21.9594074582699
-0.405936699863217,-0.447399040264782,-1.86997962159691,0.0966720347531657,-0.512736759536689,-0.587642703218405,20.9189363055026
0.592909836134058,0.955666667653709,-1.92246127242087,-0.817819732657707,-1.75342099455193,1.8985420981099,15.8800030721263
-2.44748373025317,-1.50939611431305,3.03093833439679,0.446231091974299,-4.10886473233958,3.96759329313873,19.0187572703185
5.54669964728658,-0.159427436935113,1.39823804403666,-0.235151980607723,-2.03261771727029,1.16388987599662,15.0440718345578
1.7523730967825,-1.9948703850575,-2.03294594587448,1.90974078803928,-3.28272496692626,0.754222437212418,12.4403818907233
5.22672264492275,-0.814702758530507,0.0870339419284247,2.92388481671264,-1.10859986063382,1.23612615879565,9.95072621162764
0.140025483177638,-1.36476305660091,-1.29460703443521,5.51003932269387,-4.23222895364812,0.760990506544349,15.0956103630472
0.555628160855395,0.557880102362058,-1.88705456396776,-1.11150865638516,-1.82817108404555,-142.724332525359,16.8304498138567
-3.00489440157871,-1.15572053385297,0.0768054978026455,-0.200344913142461,-1.87255520744386,-0.578053005689226,14.6396922508226
4.80314914493657,-0.344807407537498,0.376454619545451,-2.58151945756647,-2.7957387720803,0.30625537476557,21.3079625152891
0.989135968442658,-1.3335561485854,-0.782883878516891,-0.99871850572139,-1.41188502841608,0.914402042744861,22.6029560507275
-0.195772856509619,-1.87766083308688,0.44026860770206,-1.01757098367152,-1.44943955145502,-1.06577947374485,26.7493671709916
-2.39357037191294,-0.812148787137148,-3.24736516389427,-1.21058929105614,-1.20185666300984,3.02491756113061,24.1995568946059
-0.135885542745946,10.4518143038209,-17.8446248659393,-0.824628574816032,-0.399455806344151,-0.34879057435785,29.1981873437337
-1.84324259417935,0.0514818467773483,-7.29497532555481,-0.519430104498581,0.71653654117298,-0.453677355392411,26.8562789353433
-0.79764276795807,-0.917831641334999,-1.34390553178054,-1.93289681350727,-1.67636379857577,-0.587285275732583,30.2139851585264
3.71029044072145,-2.41822430098233,-3.04835412494475,-0.343532885014426,-0.974364691371762,0.483461336643936,21.8817686902991
0.83738280907676,-0.441043846468209,-0.883660577555684,-0.249645791071217,-1.24848575100618,-0.767634187761229,21.7207938240087
1.87500072449155,-1.5199568488859,-1.05575812926256,-0.929737481549912,-1.29473486309184,0.618722303583831,20.2257797633547
0.645362913322959,-0.407217018323449,-0.932776081099503,0.16555309747824,-0.891121662462903,5.74309476522304,23.9114142546484
2.49778539965727,-4.27015460379938,-4.56634468437196,-0.104651276057935,-1.4652150191696,-0.634456240227174,23.9590941862414
-0.176345011356395,-2.22923129056331,0.638446831090804,-0.0992571826393845,-2.67463137762587,-11.5777457840739,20.2628036747301
1.11313766982746,5.7004541998657,-0.377831845089846,-0.516878431303766,-1.30371483992424,2.95041144367629,22.1052763781247
-0.202138670955373,-0.576992264725476,-1.11183336666429,1.95060004085629,0.666207917391078,0.98242032780706,25.4914095969821
0.588134047982808,-1.68925616064905,-0.823427483324737,0.829019137934629,-2.4731228311079,0.387765105908999,21.119810000891
1.51138810013233,-3.23085665828189,-1.51545616995533,-0.819058161938969,-0.784007354472942,5.99138821985037,19.7165098470642
1.05986538325844,2.55504212975196,-1.60741398973183,-1.28938982965501,-3.96473942017103,5.42526180928439,13.9551957942287
-0.180707829074066,-0.0754442303962158,-2.65880655560249,-1.67487166351798,-2.36141752176039,2.54465533139894,11.4822052835521
4.82527639901125,-4.18708508802152,-3.59895151975956,-6.20605318049599,8.45965032711212,0.611097116725659,17.6111472479322
1.04625738724505,0.05873104238349,-0.943678335738043,-0.895033345492948,-1.85243505232514,-1.72552866236119,18.3028916413149
-15.525408471927,-1.32041413669477,-1.66920514592606,15.8793113951321,0.402577392329653,1.15086282379177,15.337031584611
-1.30914882887787,-0.568525061098357,-3.01176428529172,-2.00432071277618,-2.04893574771321,0.252685895487562,15.51708787694
1.70188500437547,-0.873323812759404,-0.538850954458995,1.45182540588905,-1.11391316298273,1.45841729107621,17.4137839586848
1.80519481951807,-1.67120438991553,-1.25608248554066,-0.0485683400769128,-1.62335237102781,1.58667016582441,23.4495222496624
1.42006482530471,-2.36837659332516,-1.44643494624555,-0.00601370506369097,-1.98543410156149,1.35267053218721,27.8877562498953
2.42685808201606,-2.06560566640602,-2.15940488154824,0.503391946219841,-1.93707206062123,-62.4386050912866,28.6130309842236
6.05438105723899,-0.692134756950395,0.486858681548896,2.58271192582831,-1.14082882854067,0.85310676388519,30.6827215911081
-0.374230379820476,30.0118252654018,-58.8314271937152,-0.835156474036878,0.19414455348438,-1.51626246516854,29.6422810186357
4.10267451596995,-0.777711854689519,-0.234796185800803,-0.625512858871064,-1.69363125082549,2.08108975967552,23.2367726396358
1.11263233732254,-0.100115151107645,-0.91438687654505,-1.07094553441513,-1.96966043285882,-2.06141387575427,23.5405689007132
2.98625409831066,-2.99488579640938,-4.10402847178041,0.955238749681374,-2.69663431079097,0.790333528400122,27.707830743692
1.29005984517462,-2.70028672551431,-0.956840754573897,-1.03223804162015,-0.769253053462071,15.3041214084146,23.8773164090126
0.691323975235592,-0.583556975762735,-0.896576055372778,0.049480138671559,-1.10857030996906,1.32648223553634,19.3795563755614
0.756443752249268,2.13884374594132,-2.10893392913215,-0.933781462347715,-2.38884337424627,-1.10090037931788,16.9895108585553
6.41915588540692,-4.74050263500524,-9.19863554248277,-1.39251427831289,2.71159080933665,0.501490172374365,23.2616387062472
8.78418203956043,-2.03465304936081,-3.19798161748568,-2.64672531465538,0.03183715445603,-0.358981641741278,19.1580233484189
-2.82499576830949,-2.5330832420534,17.9064895986516,0.641049268316332,-13.969427963558,83.9501248589268,20.0372175525847
-32.3478337803429,-1.24027652408647,-1.38094155028629,29.1074939637604,-0.146723330264543,0.196644157985939,21.8655946519109
0.959358215649274,0.750571637474524,-1.17109118365041,-0.906942825870781,-2.00621800694041,-24.1646441963836,22.0551147739622
2.33450522888598,-0.342405071070491,0.030168754952434,-0.0143838428496103,-1.41672354059373,1.73606731497278,21.9754775210193
0.654129806864396,-2.58016733585844,-0.428504093477449,-0.191464507232594,-2.24351583913402,3.42049174431325,17.1120832900729
1.43856060635329,-3.405459393492,-1.17347744878195,-1.21075488621029,-0.0131134918451198,-0.187150061910621,16.8471607394903
0.535118665345897,1.12257842811553,-1.66264410204196,-0.114507458877058,-0.0897925951452031,7.95129452322056,13.5714855599599
4.68048616606296,-1.92341941039741,-2.76592512516106,0.991523109498251,-1.6681513443573,0.438371919719269,13.9205348946312
1.92888709654011,-1.86142754678959,-1.47789974265717,0.0087650838911061,-1.6790369248888,0.975653781470517,16.2750749700959
-7.47234029331113,-1.01482650964705,0.32114015390038,-1.30118202249819,-1.7545300749329,0.487128739847883,17.6377363673625
5.00545763318826,-0.826681350615461,-0.263152187908296,-0.980146352996198,-1.75573808068319,1.62708917917314,21.4832999581784
2.12217796714406,8.2864685315685,6.72973720128755,-0.589530861174467,-4.0471886372169,0.928226033302135,22.3022570889233
2.70905901481104,2.13785340801838,3.92926638098155,0.474618094474278,-0.213463286457937,-2.11308736274027,24.784371541968
0.975332892859856,-0.226590043029931,-0.733611497446487,-0.0445397556115355,-1.03406530272639,2.92933814030226,24.126800283284
-1.58871299052278,-1.35771346430384,0.536445837514796,-3.6405516444747,-0.674091956572876,0.499241769708953,27.1558807211909
-0.744593505333791,-1.34455534194747,-0.170884558090154,-1.1883898588559,-1.4822933533737,0.167367839826951,27.4631958724109
-0.347309628911863,-6.33014374677397,8.46224727706038,-0.767413111400524,-3.17533346428737,-2.77876234369212,26.1645597953213
-0.658803887923597,0.954844851260568,-6.39190688715075,-2.16244749448528,-4.22270901165415,-0.0192383068316103,32.5415332097256
0.443350979031118,-0.707579803811812,-0.734164428238955,1.73055994428329,-0.327471693451486,-0.371293063211533,24.2744561723873
-0.764729276491869,-1.41370495196267,0.0563844511537597,-1.61078633363521,-1.31492777051104,-0.478130859358899,27.299435823733
0.982254230938789,-1.48300423466293,-0.59402000443176,-2.49556892482016,-0.874652736430897,0.783993158756679,22.891343343361
0.190572056820424,-0.10681273152531,-1.77543814027812,-0.662326347047122,-1.3350450255354,7.22547431103566,23.0252704684758
-1.17552180576978,-0.78772345141294,-1.86218135141764,-0.343548653994266,-1.04153124583869,1.30068538899111,21.4341486964375
0.518500684213061,-8.0279933069683,3.03870113054181,-0.673700757030334,-1.93310470118589,-0.59493298246569,22.1983933630174
3.11173056231896,0.157656434090045,0.858322775215473,-0.716868720837698,-2.18279713772436,0.836589496912451,21.7702317286483
-1.71147559476656,-0.96660824211415,-1.49264740709166,-0.603195152469575,-1.30044214213071,1.77025445324506,20.4502053413364
0.908318769525117,-1.53117988095975,-0.917505166001485,0.505985282867663,-1.97579751999463,0.0689025136813888,22.4799239357322
4.81102667579302,0.33024518470999,1.37050360771669,-2.84581427958318,-4.11815696797711,1.64271364372216,18.4626590673902
